region,timePeriod,S
7,54,117.01544105623914
7,55,114.74582482602626
7,56,112.47403037045713
7,57,110.80139233285982
7,58,109.00509028727956
7,59,107.12793854611277
7,60,105.2000085121533
7,61,103.2437974806615
7,62,101.2760346051304
7,63,99.30911989808575
7,64,97.67712804769697
7,65,95.9893877652378
7,66,94.26101953808752
7,67,92.51499635448808
7,68,90.7644657984098
7,69,89.01916858321087
7,70,87.2862682442387
7,71,85.60400933709109
7,72,83.9352812875
7,73,82.28482560630292
7,74,80.65594276952038
7,75,79.05096200072946
7,76,77.47148237546405
7,77,75.91855586297062
7,78,74.42584452502963
7,79,72.95656508261565
7,80,71.51199005611122
7,81,70.09283093830975
7,82,68.69947879757353
7,83,67.33208723900664
7,84,65.99063300557593
7,85,64.67496694272457
7,86,63.389959864772614
7,87,61.90995715896369
7,88,60.502354542017855
7,89,59.154218516396085
7,90,57.85640176688979
7,91,56.60188372866994
7,92,55.65857571116422
7,93,54.70152126762601
7,94,53.133713355547414
7,95,51.69408604337984
7,96,50.353726472759945
7,97,49.758609991040565
7,98,49.08301526709377
7,99,48.35156958960217
7,100,47.591074000745074
7,101,46.07488990778762
7,102,44.70481885923939
7,103,43.44634658918508
7,104,42.275798317845116
7,105,41.17520445529674
7,106,39.318947432763814
7,107,37.70194703656482
7,108,38.039540310225675
7,109,36.64947490166107
7,110,35.39831541276506
7,111,34.24971467278071
7,112,33.181159986167785
7,113,31.59776555637002
7,114,32.50879546919981
7,115,33.05294988058382
7,116,33.3242723626706
7,117,32.05944136324468
7,118,30.9277944269365
7,119,29.894581904514965
7,120,28.360176448629762
7,121,29.113021512426172
7,122,27.81610290917963
7,123,26.670241063937496
7,124,27.4774341879619
7,125,27.963341898458147
7,126,28.210202675837177
7,127,26.910363070318517
7,128,25.777492630656244
7,129,26.21545342202698
7,130,25.225250404620734
7,131,24.334021707076968
7,132,23.515231079338008
7,133,22.752869719357914
7,134,21.9576604125685
7,135,22.69087537115751
7,136,21.91377631478519
7,137,21.195740084227953
7,138,20.51972189755137
7,139,19.876946941976605
7,140,19.26068325643653
7,141,18.81872766030245
7,142,19.66359712490196
7,143,19.122363714612572
7,144,18.59641017231113
7,145,18.07978578770208
7,146,17.571607971566657
7,147,17.071105177693127
7,148,17.835418354095207
7,149,18.326502898531544
7,150,17.849773411413963
7,151,18.1744804958486
7,152,17.680083328333392
7,153,17.883420407085335
7,154,17.39266279643682
7,155,17.506717340446222
8,1,132330.12147777
8,2,99691.0897849138
8,3,75504.69528388756
8,4,57324.70551959861
8,5,43628.57689646955
8,6,33307.96498896273
8,7,25528.581597439228
8,8,19662.455904571292
8,9,15236.89099725763
8,10,11896.051374045082
8,11,9369.158609657734
8,12,7458.945421407775
8,13,6013.018981093997
8,14,4916.69955433149
8,15,4081.0711853296525
8,16,3448.2716380141655
8,17,2962.9006676953104
8,18,2590.8426397728927
8,19,2304.031887945551
8,20,2081.39878788174
8,21,1907.117626917557
8,22,1766.9984927885941
8,23,1656.1426391292755
8,24,1567.0788576384657
8,25,1494.2894174793792
8,26,1433.6882066079063
8,27,1382.8164815920725
8,28,1338.56914523944
8,29,1299.3942351112782
8,30,1262.838857804912
8,31,1230.507837495108
8,32,1201.2117442684553
8,33,1174.1286447425566
8,34,1148.686862046808
8,35,1124.4900351836734
8,36,1101.5487146239539
8,37,1078.0618856538104
8,38,1056.2106541186968
8,39,1035.4533141956065
8,40,1015.4493288321955
8,41,995.9854826506194
8,42,976.9324498557651
8,43,956.3447101409561
8,44,939.0190271601008
8,45,921.9525649067501
8,46,905.0621008507803
8,47,888.3095565524775
8,48,871.6882815750213
8,49,855.2083052432425
8,50,836.8199744282584
8,51,820.1194376635683
8,52,805.5793092614532
8,53,790.3397683914193
8,54,776.1445490771617
8,55,761.9672617976383
8,56,747.8365691329121
8,57,733.7822719991481
8,58,718.8836205048749
8,59,704.9915622346383
8,60,691.7317652315753
8,61,678.8772359571611
8,62,666.2923544795811
8,63,653.9005843020791
8,64,640.1087107060553
8,65,628.9149024565587
8,66,616.9302916816897
8,67,605.48114972911
